"artistid","artist"
14904,nat janoff & jake schwartz
14905,"daniel wayenberg, louis van dijk & toots thielemans"
14906,grant green jr
14907,steve somers band
14909,roberto fonseca
14910,l \n
14911,the boilermaker jazz band
14912,del dako
14914,dj quicksilver
14918,blueskraft
14920,brazil
14922,andy egert blues band
14923,new sounds
14926,down to the bone
14927,steve ray vaughan and the double trouble
14928,the dolphins
14930,beth quist
14931,viva creole
14932,hank davison band
14933,harold danko
14934,yahel
14935,wojciech staroniewicz
14937,sabrina fox
14939,actis band
14942,solitudes
14943,herbert von karajan
14950,mickey tucker
14951,"jon hiseman, chris farlowe, dick heckstall-smith, dave green"
14952,paul chambers & tommy flanagan
14956,nino ferrer
14959,mexicali brass vol 3 [crown collectors series ccs3023]
14963,basil poledouris
14964,kenny roby
14965,white2blue
14967,blue.skies.at.war
14968,freddy koella
14970,word
14971,lupita d'alessio y 7 grandes idolos de la balada romántica
14972,pages
14975,hartsa
14976,louis tillett
14978,black sabbath feat tonny iommi
14979,mitch woods and his rocket 88's
14980,maurício sahady
14985,traveling wilburys
14986,randy scott
14988,little toby walker
14990,the hollies
14991,la dimension latina
14992,avva bissi
14993,the east side band
14995,carlos santos
14996,mansfield-turner
14999,seven color lovers
15002,ninedayswonder
15003,gilbert laffaille
15005,angel witch
15009,david dee
15011,wonders
15015,the milwaukee slim blues band
15016,chill factor
15018,carol joy robins
15019,david barrett & john garcia
15022,the alabama blues brothers
15023,sly
15024,drink small
15025,annika blennerhed
15027,after blues and friends
15028,evelyn fischer
15029,pelle lindberg & bluesblasters
15030,peter heger
15032,sonia cat - berro quartet
15034,carlos vives
15035,mel torme
15036,ivan segreto
15039,earl wilson
15040,lightnin' willie and the poorboys
15045,the kinsey report
15047,davey brothers
15049,electric flag
15051,chad beckman
15053,ronny d
15054,rare earth
15055,danny bryant's red eye band
15057,charlie hunter quartet
15063,the dust'n'bonez
15065,andy j.forest band
15070,david spinozza
15072,emmanuel
15078,e.m.u
15079,hawk
15080,doggy bag
15081,guayacan orquesta
15082,"rowe, steve"
15084,barry levenson &jake sampson band
15086,seth walker
15088,driza
15090,claire vezina
15091,the amazing bud powell
15092,ezra charles and the works
15094,death cab for cutie
15095,carlos santana
15098,big twist & the mellow fellows
15099,love parade
15100,jimbo akira
15101,smoky greenwell
15102,levon ichkhanian
15107,adrian walker
15108,stacey kent
15110,nathalie
15111,fire wire
15112,wil
15116,big george jackson
15117,in step
15118,tommy chung
15119,andrey cechelero
15121,toronto mass choir
15122,"stormy monday band, louisiana red & carey bell"
15124,shades of blue
15127,don irwin
15128,"sérgio carolino, mário delgado, alexandre frazão"
15129,greg baril
15131,joe cartwright quartet
15132,daniel perrin&thierry lang
15135,peter nathanson
15137,david grisman and martin taylor quartet
15139,topaz
15140,llewellyn (james harry);
15141,sarasota slim
15142,willie dixon & the chicago allstars
15143,toivo kurmet
15144,nanette natal
15145,ricardo nolé
15146,kosvanec quartet
15148,david 'fathead' newman
15151,masterplan
15152,danny harrington with tony germain
15153,david ganc
15154,ron williams & the bluesnight band
15158,john lee hooker & canned heat
15160,levantis
15161,hendrik meurkens
15163,bernd scholl
15164,ebo live!
15165,jan skovgaard petersen
15166,k-floor
15167,todd sharpville
15168,charanga forever
15169,ambient orchestra
15170,spike robinson - harry sweets edison
15172,john hicks
15173,"carl verheyen, karl ratzer"
15174,amanda sedgwick
15175,guitar jack & no slack
15176,delicious blues stew
15177,microwave dave
15178,"lange, ilse de"
15180,nick & peaches
15183,andy fusco
15184,clyde mcphatter
15185,ilmiliekki quartet
15188,esbjörn svensson trio
15189,mike ledonne
15191,new college oxford - higginbottom
15195,brad turner trio
15196,steve kahn
15198,jimmy witherspoon & jay mcshann
15199,the fat james band
15200,sunnyland bluesband
15203,james burgess & friends
15204,mark lewis
15206,"david ""honeyboy"" edwards"
15210,doctor's order
15213,paris-prague jazz club
15214,guitarist
15216,roberto carlos
15217,cosmic trance
15222,darrell banks
15224,arcade
15225,francis albert sinatra & antonio carlos jobim
15226,jonny z
15228,sons of the pioneers-w-roy rogers
15230,p.k. dwyer
15233,stray cats
15234,amadeus honzi
15235,sass o' frass tunic
15237,catfish walker
15241,ryta de cassia
15245,the funk'en flames
15248,the don kelley band
15249,nathaniel mayer
15251,the doobie brothers
15252,al rapone & the zydeco express
15253,jo ann kelly
15254,eric wood
15255,airto
15257,bap kennedy
15258,blues trio
15263,livin' blues
15264,peter adzima
15265,paulo moura & raphael rabello
15266,hank williams jr.
15267,gashouse dave
15268,steamhammer
15269,mitch mills
15270,modern talking
15271,vicious rumors
15272,beezewax
15275,mtume
15276,johnny hodges
15278,juan luis gerra
15279,dario lombardo & the blues gang
15280,thesimpsons
15281,billy preston
15282,spinners
15284,kenny brown
15286,ines saavedra
15288,maurice anderson
15289,elwood
15290,borderline
15292,the blues brothers band
15293,"rogers, robin"
15296,harvey mason
15298,s.o.j.
15299,vibra kings
15300,the staple singers
15301,relax
15305,linda cotton
15306,beverly heath
15307,great white
15308,bill tapia
15310,torrey carter
15311,the street sliders
15315,monica starck
15316,dickie peterson
15318,vita nova
15320,emperor
15322,airblanca
15326,motley crue
15327,ayna
15333,ken mc mahan & slumpy boy
15334,anatole gersimov
15335,trammell starks
15336,daevid allen
15338,band of blue
15339,changamiré
15340,fragile duo - udo betz - petra woisetschläger
15343,patrick green
15344,big daddy and red hot java
15345,juliane werding
15346,sean corkery
15348,skyfire
15349,oio
15350,ruben gonzalez
15351,the funky lowlives
15356,hush
15357,chizmo charles
15358,jesse robinson & the knee seep band
15360,big shot
15362,compilation blues justin time
15363,mid calvary blues band
15364,lewellyn
15366,eddie higgins
15367,blue people
15369,pat brown
15372,joe zook & blues deluxe
15375,bbm
15376,shelton davis
15377,meyou
15379,squat
15380,paul tillotson
15381,nuno mindelis
15384,santino de bartolo
15386,takashi
15387,isaac scott
15388,bobb matos & heritage ensemble
15390,red snapper
15391,talkin´ blues
15393,anatole gerasimov
15394,harris newman
15397,jon mayer
15398,sami saari
15399,steve lukater
15400,"moore, clay"
15401,vanessa liftig
15402,dick whittington trio
15405,akýn eldes
15409,greg runions
15410,lisa henry
15412,stoney curtis band
15416,all star reunion concert
15418,speedo harmonica jones
15419,scott whitfield
15420,derek and the dominos w- skydog
15424,blue note by bobby flores
15427,big al carson and the blues masters
15429,howard & the white boys
15431,kenny davern & joe temperley
15432,lars gullin
15438,the roy haynes trio
15439,the flame
15440,"meade ""lux"" lewis"
15441,twin hype
15445,graham gouldman
15447,jake holmes
15448,alamo suite
15449,mitty collier
15452,leroy hutson
15453,parker trio
15454,nelson ned
15456,elaine silver
15457,berotecs
15461,over the hill
15462,gemma ray ritual
15463,jimmy mcpartland
15464,armageddon
15468,active force
15469,gilberto santa rosa and his orchestra
15470,"mariamuldaur,akamariad'amato,nyc"
15473,richard easton
15476,scott joplin & james p. johnson
15477,grim reaper
15480,claude dubois
15488,donald fagen
15490,sonny boy williamsson
15491,eurotrash
15492,the dusters
15494,ne zhdali
15495,johnny 'guitar' blommer
15496,rubén blades
15498,kimiko itoh
15499,oskar schönning
15501,royals
15502,joe hisaishi
15504,"rea, chris"
15505,lalo
15506,snow mobiles
15507,dakota station
15510,heikki silvennoinen
15512,bachata
15513,scott holt band
15516,robert lowery
15517,arm
15518,ike turner & the kings of rhythm
15521,patrick ki
15523,planet 3
15525,tatsuya oe
15526,the alan parsons project
15528,danny wilde + the rembrandts
15531,kiko veneno
15533,tom lellis
15534,petr pinos
15536,james and pothik nobi
15537,swedish erotica
15539,workshy
15541,back street crawler
15542,impalas
15543,tina ahlin
15544,the twins
15545,o.b.buchana
15548,albatross(usa);
15549,bluesgarden
15552,mudcat
15554,pomata
15558,life!beats
15559,tam white
15560,duke pearson
15563,little anthony & the loco-motives
15564,pierre audetat
15566,shirley horn
15567,michael benedict
15568,sham rain
15570,strikers blues band
15571,akira jimbo
15572,ikuko shinada
15574,havl
15575,takis barberis
15576,the suicide kings
15580,alex brown
15581,"david book, featuring tommy denander"
15584,fast johnny ricker
15586,mike henderson & the bluebloods
15587,foxy moon baby
15589,johnny neel & the last word
15591,cindy o'neil
15594,a. c. reed & maurice john vaughn
15595,"krall, diana"
15597,firebird
15598,rata blanca
15599,sinéad o'connor
15604,freddie roulette
15607,freddie jackson
15610,bluesnick
15612,magic frankie & the blues disease
15613,cedell davis
15615,j-blues
15618,carsten rosenlund
15619,helmut lipsky
15620,tino gonzales
15622,knut reiersrud
15623,mo foster
15624,godsmack
15625,chris hinze
15628,jimmy page & the black crowes
15629,henry franklin
15630,johan hörlen
15631,frank tiberi
15632,wise hand
15633,mindgrinder
15634,steve halpern
15635,horacio malvicino
15636,reverand gary davis
15638,joe bonner trio
15640,fabio di cocco
15641,eric longsworth
15642,the charlie shoemake trios
15644,mark soskin
15650,eijiro nakagawa
15651,thomas quasthoff
15653,techno soft
15654,nicholas walker quartet
15655,chawata
15656,celestial navigations
15657,bob berg
15658,"harrison, joel"
15660,time for wellness
15664,transfargo
15665,wayne shorter quartet
15667,disc 1
15671,micha³ tokaj trio
15679,stefan heidtman project
15681,blue note the finest in jazz since 1939
15688,aa.vv by guy
15690,tall brothers
15691,carlos malcom & the fireburners
15693,jj cale
15694,martha reeves & the vandellas
15695,the last perfection
15696,ralph agresta
15697,little joe blue
15698,the john fenton band
15701,rebecca llewellyn
15702,clever dynamos records
15705,angel south
15706,grupo cata luzes
15711,the commitments
15712,aratone
15714,don nix
15715,warlock
15718,mister gato
15719,xavier merlet
15721,kostars
15722,sandi patty
15723,kate redgate
15727,wynton kelly trio
15728,supermusic - blues
15729,arbee stidham
15732,vs sacre coeur wien
15734,be modern
15738,"nørmølle, johnny & nordfolk"
15740,marcos lima
15741,obsession
15743,nobody's fault
15747,taboâs project
15748,michael sembello
15750,kitt lough
15751,jenny queen
15753,joe richardson
15754,soundtrack
15756,lullatone
15759,erja lyytinen
15760,the satellite blufes band
15761,u.p. wilson
15762,jimmie tittle
15763,jean-jaques milteau
15764,torill & gøran nordvik
15766,romantic music series
15767,michael mantler
15768,hitomi yaida
15769,spencer dickinson
15770,patrick ki & robert cory
15771,ackerman
15772,talajii
15773,tim wheeler & the soul shufflers
15777,enigma 2
15779,sam green
15782,hot cargo
15783,huckleberryfinn
15787,grupo merenglass
15788,zydeco loco
15791,greg lowe
15792,the kingsnakes
15793,joe grushecky & the houserockers
15794,"hunt, lisa"
15795,leo ku
15796,erik wøllo
15797,the assassins
15798,johannes`linstead
15799,homesick james
15800,annie anxiety bandez
15801,marva hicks
15802,pink martini
15803,k.
15805,groundtruther
15807,jimmy 't99' nelson
15808,rockin' blues hounds
15809,latin dance band
15810,emberek
15813,the bruce foreman quartet
15814,baxter
15815,pat tuzzolino
15816,chris duarte group
15818,blackthorne
15819,william pint & felicia dale
15820,el prodigio
15821,siegel & schwall
15823,eugene _hideaway_ bridges
15824,cindy mizelle
15827,kris wilwy
15829,prysm
15831,bobby blue bland
15832,anthony wild
15833,jimmy johnson
15834,girl u need
15837,clifford brown and max roach
15839,rude boys
15840,motif
15841,hibria
15842,old blue moses
15844,john norum
15845,the manhattan transfer
15847,gary more
15848,orange
15850,paul b. clement
15851,great jazz trio (hank jones);
15852,mino cinelu
15854,toshiki nunokawa project
15855,zimbo trio
15858,goldie katalog
15861,l'orchestre international empire bakuba
15863,sweet papa lowdown with chris barber
15865,scott henderson
15866,eddie kirkland
15868,hiroko kokubu
15870,possumlogic
15871,josefine cronholm
15872,i wish
15873,options-ughi
15877,brink man ship - jan galega brönnimann
15879,the r.c.a years
15881,baikida carroll
15883,jean-luc ponty
15886,gil evans orchestra
15887,andré jaume five
15888,kankawa122
15890,the mort weiss trio
15891,"james emery, joe lovano, judi silvano, drew gress"
15894,jean schwarz
15895,kahil el'zabar
15899,johnny dodds
15900,john hardee
15902,"grateful dead, the"
15905,specailty (fc-s79);
15910,upper austrian jazz orchestra
15920,k-ras citadinas
15921,alexis korner's blues incorporated
15922,luis miguel
15925,king clave y 7 grandes idolos de la balada romántica
15926,la rondalla tapatía
15927,the royal garden trio
15930,green bullfrog
15931,pia and the jmb
15934,zack hexum
15935,joså°ã¢ feliciano
15937,bubbi morteins
15938,trick2soul
15940,chris blizzard
15941,bloomfield-hammond-drjohn
15943,danny adler
15944,fabio concato
15945,"crosby, stills, nash & young"
15946,powder blues band
15947,dave chastain & the blues rockers
15948,acappella - the firemen
15950,bill labounty
15951,willie foster
15952,dona oxford
15954,shakannaha blues band
15955,rene'
15956,george gritzbach blue bottom
15958,lone wolf & friends
15960,galeon
15961,denise reis
15962,ground zero
15963,george griffin
15964,joseph williams
15965,silver stars
15966,slim lightfoot
15968,joe t. cook and the longshots
15969,ioan gyuri pascu
15971,"artie ""bluesboy"" white"
15974,john campbelljohn trio
15978,popol vuh
15979,roy hollingworth
15980,harco
15984,linda ronstadt
15986,the radios
15989,sue cream sue
15991,yapoos
15997,replica
15998,eddie & the hotrods
15999,peter wells
16000,dinosaur jr
16001,ub 40
16003,element of crime
16004,guy clark
16006,sandii & the sunsetz
16009,edgar winter
16010,well well well
16011,paula lobos
16012,silent partners
16013,flotsam and jetsam
16015,"block, rory"
16016,frankie negrón
16017,derrick stout orchestra
16020,weedeater
16021,tarbox ramblers
16022,andy pratt
16024,sabrina
16025,vanessa mae
16026,jeff pitchell and texas flood
16027,fly to the sky
16028,final frontier
16029,ultra pop
16030,craig t. cooper
16032,pete franklin
16033,brownie mcghee with the elmer lee thomas blues revue
16035,durutti column
16036,rocking time
16037,eric koskinen
16039,paul pena
16040,christina bjordal band
16043,"phineas newborn, jr."
16044,jeremy robinson
16045,basement appartment
16046,andy j. forest
16047,"jimmy ""preacher"" ellis"
16049,sonja lovrenèiè & ses amis
16050,kane roberts
16051,bud shank
16052,taina
16053,dave and davis
16056,sojoio
16057,denny jiosa
16058,blue messengers
16059,submarine silence
16062,tuck & patti
16064,rockside band
16065,léon parker
16066,carrie & lurrie bell
16067,cadillac blues band
16068,yavuz çetin
16069,cameo
16071,roscoe robinson
16072,zard
16073,cal batchelor band
